#  218021700
Crak  0.799368978  1.00000000  P
Karl  1.06216395  1.00000000  P
Leep  1.06318676  1.00000000  P
Pole  0.861381888  1.00000000  P
Cvcr  0.792427897  1.00000000  P
Kool  0.833463907  1.00000000  P
Pies  0.733418405  1.00000000  P
Tank  0.553965211  1.00000000  P
#  125052300
Burn  0.448084176  1.00000000  P
Flip  0.587731540  1.00000000  P
Lccb  0.814583361  1.00000000  P
Pigh  0.346741617  1.00000000  P
Vine  0.639396131  1.00000000  P
Crak  0.801086903  1.00000000  P
Karl  1.06157815  1.00000000  P
Leep  1.06355035  1.00000000  P
Pole  0.859394789  1.00000000  P
Cvcr  0.791165709  1.00000000  P
Kool  0.831418693  1.00000000  P
Pies  0.731659651  1.00000000  P
Tank  0.553846598  1.00000000  P
#  125052400
Burn  0.448434800  1.00000000  P
Flip  0.586303711  1.00000000  P
Lccb  0.799296200  1.00000000  P
Pigh  0.348111480  1.00000000  P
Vine  0.640630901  1.00000000  P
Crak  0.800681889  1.00000000  P
Karl  1.06086516  1.00000000  P
Leep  1.06279743  1.00000000  P
Pole  0.858703256  1.00000000  P
Cvcr  0.788372517  1.00000000  P
Kool  0.832454503  1.00000000  P
Pies  0.730134964  1.00000000  P
Tank  0.555618048  1.00000000  P
#  125052500
Burn  0.451233625  1.00000000  P
Flip  0.586824059  1.00000000  P
Lccb  0.799851894  1.00000000  P
Pigh  0.349886566  1.00000000  P
Vine  0.639802098  1.00000000  P
Crak  0.800065637  1.00000000  P
Karl  1.06238115  1.00000000  P
Pole  0.861261547  1.00000000  P
Cvcr  0.790424287  1.00000000  P
Kool  0.835706055  1.00000000  P
Pies  0.732694387  1.00000000  P
Tank  0.558382273  1.00000000  P
#  125052600
Burn  0.452670872  1.00000000  P
Flip  0.594504237  1.00000000  P
Lccb  0.805668592  1.00000000  P
Pigh  0.354235172  1.00000000  P
Vine  0.644957423  1.00000000  P
Crak  0.805039346  1.00000000  P
Karl  1.06481743  1.00000000  P
Leep  1.06735289  1.00000000  P
Pole  0.860519469  1.00000000  P
Cvcr  0.794173479  1.00000000  P
Kool  0.837014735  1.00000000  P
Pies  0.733821332  1.00000000  P
Tank  0.563732505  1.00000000  P
#  125052700
Burn  0.450442135  1.00000000  P
Flip  0.597052097  1.00000000  P
Lccb  0.802892208  1.00000000  P
Pigh  0.354981899  1.00000000  P
Vine  0.648405433  1.00000000  P
Crak  0.806022227  1.00000000  P
Karl  1.06350768  1.00000000  P
Leep  1.06710505  1.00000000  P
Pole  0.856726348  1.00000000  P
Cvcr  0.789186239  1.00000000  P
Kool  0.832890570  1.00000000  P
Pies  0.729214013  1.00000000  P
Tank  0.562171936  1.00000000  P
#  125052800
Burn  0.453193247  1.00000000  P
Flip  0.601475120  1.00000000  P
Lccb  0.805669725  1.00000000  P
Pigh  0.358745247  1.00000000  P
Vine  0.650797546  1.00000000  P
Crak  0.808050692  1.00000000  P
Karl  1.04590523  1.00000000  P
Leep  1.06953990  1.00000000  P
Pole  0.857928753  1.00000000  P
Cvcr  0.791889191  1.00000000  P
Kool  0.843486369  1.00000000  P
Pies  0.731158435  1.00000000  P
Tank  0.560183048  1.00000000  P
#  125052900
Burn  0.451710820  1.00000000  P
Flip  0.604963839  1.00000000  P
Lccb  0.805498719  1.00000000  P
Pigh  0.359810501  1.00000000  P
Vine  0.654064536  1.00000000  P
Crak  0.809834599  1.00000000  P
Karl  1.04057348  1.00000000  P
Leep  1.04802454  1.00000000  P
Pole  0.855081916  1.00000000  P
Cvcr  0.787172496  1.00000000  P
Kool  0.842717528  1.00000000  P
Pies  0.728244066  1.00000000  P
Tank  0.558868051  1.00000000  P
#  125053000
Burn  0.454222977  1.00000000  P
Flip  0.605732858  1.00000000  P
Lccb  0.805134416  1.00000000  P
Pigh  0.361667007  1.00000000  P
Vine  0.653656006  1.00000000  P
Crak  0.809050083  1.00000000  P
Karl  1.04032445  1.00000000  P
Leep  1.04700089  1.00000000  P
Pole  0.857114315  1.00000000  P
Cvcr  0.788048744  1.00000000  P
Kool  0.845932484  1.00000000  P
Pies  0.729930103  1.00000000  P
Tank  0.560905278  1.00000000  P
#  125053100
Burn  0.457937121  1.00000000  P
Flip  0.611260474  1.00000000  P
Lccb  0.811299860  1.00000000  P
Pigh  0.366063654  1.00000000  P
Vine  0.656284034  1.00000000  P
Crak  0.812604129  1.00000000  P
Karl  1.04772878  1.00000000  P
Leep  1.05457246  1.00000000  P
Pole  0.859433472  1.00000000  P
Cvcr  0.794287622  1.00000000  P
Kool  0.848810792  1.00000000  P
Pies  0.734192133  1.00000000  P
Tank  0.568559825  1.00000000  P
#  125053200
Burn  0.460290194  1.00000000  P
Flip  0.609769285  1.00000000  P
Lccb  0.806832969  1.00000000  P
Pigh  0.366973162  1.00000000  P
Vine  0.654172361  1.00000000  P
Crak  0.809073925  1.00000000  P
Karl  1.04223728  1.00000000  P
Leep  1.04761648  1.00000000  P
Pole  0.861648440  1.00000000  P
Cvcr  0.791958153  1.00000000  P
Kool  0.838503182  1.00000000  P
Pies  0.734535336  1.00000000  P
Tank  0.567754030  1.00000000  P
#  125053300
Burn  0.462257326  1.00000000  P
Flip  0.621309638  1.00000000  P
Lccb  0.805327713  1.00000000  P
Pigh  0.369900018  1.00000000  P
Vine  0.655767679  1.00000000  P
Crak  0.808603287  1.00000000  P
Karl  1.03570330  1.00000000  P
Leep  1.04098117  1.00000000  P
Pole  0.862022638  1.00000000  P
Cvcr  0.790652454  1.00000000  P
Kool  0.838085532  1.00000000  P
Pies  0.733871102  1.00000000  P
Tank  0.568571746  1.00000000  P
#  125053400
Burn  0.468420863  1.00000000  P
Flip  0.635003269  1.00000000  P
Lccb  0.812351763  1.00000000  P
Pigh  0.377728522  1.00000000  P
Vine  0.664853215  1.00000000  P
Crak  0.818525851  1.00000000  P
Karl  1.03861189  1.00000000  P
Leep  1.04550803  1.00000000  P
Pole  0.866635561  1.00000000  P
Cvcr  0.795271695  1.00000000  P
Kool  0.840716004  1.00000000  P
Pies  0.738222182  1.00000000  P
Tank  0.576286077  1.00000000  P
#  125053500
Burn  0.471456617  1.00000000  P
Flip  0.639907539  1.00000000  P
Lccb  0.814375520  1.00000000  P
Pigh  0.381274074  1.00000000  P
Vine  0.667007208  1.00000000  P
Crak  0.820222914  1.00000000  P
Karl  1.03867829  1.00000000  P
Leep  1.04555917  1.00000000  P
Pole  0.868444681  1.00000000  P
Cvcr  0.797477007  1.00000000  P
Kool  0.840309322  1.00000000  P
Pies  0.740090191  1.00000000  P
Tank  0.580388427  1.00000000  P
#  125053600
Burn  0.471545249  1.00000000  P
Flip  0.646520972  1.00000000  P
Lccb  0.819395423  1.00000000  P
Pigh  0.384162664  1.00000000  P
Vine  0.671607673  1.00000000  P
Crak  0.824744105  1.00000000  P
Karl  1.04083240  1.00000000  P
Leep  1.04938030  1.00000000  P
Pole  0.866691172  1.00000000  P
Cvcr  0.800095499  1.00000000  P
Kool  0.840323567  1.00000000  P
Pies  0.740133107  1.00000000  P
Tank  0.584265828  1.00000000  P
#  125053700
Burn  0.474198639  1.00000000  P
Flip  0.651539862  1.00000000  P
Lccb  0.821925223  1.00000000  P
Pigh  0.387547106  1.00000000  P
Vine  0.673946679  1.00000000  P
Crak  0.826756537  1.00000000  P
Karl  1.04156327  1.00000000  P
Leep  1.05028009  1.00000000  P
Pole  0.868068337  1.00000000  P
Cvcr  0.802524686  1.00000000  P
Kool  0.842523694  1.00000000  P
Pies  0.741755843  1.00000000  P
Tank  0.588497281  1.00000000  P
#  125053800
Burn  0.479045331  1.00000000  P
Flip  0.655334055  1.00000000  P
Lccb  0.807366371  1.00000000  P
Pigh  0.390928626  1.00000000  P
Vine  0.673975825  1.00000000  P
Crak  0.825936079  1.00000000  P
Karl  1.03856587  1.00000000  P
Leep  1.04596090  1.00000000  P
Pole  0.871094704  1.00000000  P
Cvcr  0.785094082  1.00000000  P
Kool  0.845921695  1.00000000  P
Pies  0.744394660  1.00000000  P
Tank  0.591989398  1.00000000  P
#  125053900
Burn  0.478911579  1.00000000  P
Flip  0.659768879  1.00000000  P
Lccb  0.805139363  1.00000000  P
Pigh  0.391833156  1.00000000  P
Vine  0.676230311  1.00000000  P
Crak  0.827582121  1.00000000  P
Karl  1.03521049  1.00000000  P
Leep  1.04335260  1.00000000  P
Pole  0.871901512  1.00000000  P
Cvcr  0.781393349  1.00000000  P
