#  8000035
SCWCH  21.8350296  6.49999976E-02  S
SCWCH  13.1121607  6.49999976E-02  P
SCZJG  20.2850456  1.00000000  S
SCZJG  11.9016886  1.00000000  P
#  8002160
SCDFU  25.3734512  6.49999976E-02  S
SCDFU  15.1403732  0.125000000  P
SCGZA  11.6033115  6.49999976E-02  P
SCGZA  19.7010746  6.49999976E-02  S
SCL107  20.8380623  6.49999976E-02  P
SCL107  35.5788765  6.49999976E-02  S
SCMDS  24.7831306  0.125000000  P
SCMDS  42.2423325  0.125000000  S
SCXJI  30.6488934  6.49999976E-02  S
SCXJI  18.1200199  0.500000000  P
SCYJI  12.6068840  0.500000000  P
SCYJI  21.3801022  0.500000000  S
#  8002190
SCEMS  9.32907104  1.00000000  P
SCEMS  15.7229433  6.49999976E-02  S
SCHMS  17.5298901  1.00000000  P
SCHMS  29.6831074  0.125000000  S
SCJYA  14.8132830  6.49999976E-02  P
SCJYA  25.2732449  6.49999976E-02  S
SCWMP  9.24444866  1.00000000  S
SCWMP  5.46248817  0.500000000  P
#  8002212
SCCD2  11.9329748  0.125000000  S
SCCD2  6.78192091  6.49999976E-02  P
SCHSH  19.6546154  0.250000000  P
SCHSH  33.4085770  0.500000000  S
SCJYA  24.1481628  0.500000000  P
SCJYA  41.5242348  6.49999976E-02  S
SCL103  11.5499191  6.49999976E-02  P
SCL103  19.7421398  6.49999976E-02  S
SCL106  17.5543842  6.49999976E-02  S
SCL106  10.5806990  6.49999976E-02  P
SCMXI  13.0135479  6.49999976E-02  P
SCMXI  21.8540192  0.125000000  S
SCWCH  8.50394535  6.49999976E-02  P
SCWCH  14.4099598  0.250000000  S
SCXJI  31.3677578  1.00000000  S
SCXJI  18.2400227  6.49999976E-02  P
SCYZP  10.6732502  0.500000000  S
SCYZP  6.27635145  0.250000000  P
#  8002283
SCL103  18.0472870  1.00000000  P
SCL103  30.8135204  1.00000000  S
SCPWU  10.2352438  0.125000000  S
SCPWU  6.06055164  0.500000000  P
SCZJG  14.9557648  6.49999976E-02  S
SCZJG  8.86184120  6.49999976E-02  P
#  8002415
SCCD2  12.2373857  6.49999976E-02  S
SCCD2  7.32912779  0.500000000  P
SCJJS  11.5903120  1.00000000  P
SCJJS  19.6665783  0.500000000  S
SCL103  10.2027769  6.49999976E-02  S
SCL103  6.14225483  0.500000000  P
SCWCH  14.2185717  1.00000000  S
SCWCH  8.60038853  6.49999976E-02  P
SCYZP  9.12106323  0.500000000  P
SCYZP  15.5101423  0.250000000  S
#  8002444
SCCD2  12.0018950  1.00000000  S
SCCD2  7.06582212  1.00000000  P
SCL103  5.63359594  6.49999976E-02  P
SCL103  9.72042561  0.500000000  S
SCMXI  9.48956490  0.500000000  P
SCMXI  16.3416882  0.125000000  S
SCWCH  7.88256121  1.00000000  P
SCWCH  13.4589424  1.00000000  S
SCYZP  8.90769100  0.500000000  P
SCYZP  15.2053223  1.00000000  S
#  8002449
SCAXI  10.4934816  0.500000000  S
SCAXI  6.31652498  6.49999976E-02  P
SCCD2  12.7419052  0.125000000  P
SCCD2  21.3100319  6.49999976E-02  S
SCHSH  21.9574642  0.250000000  P
SCHSH  37.5026779  0.250000000  S
SCJJS  11.1629686  0.500000000  P
SCJJS  19.0893726  0.125000000  S
